GCF_002741555.1	3.3106e-02
GCF_000618205.2	3.6048e-02
GCF_002741435.1	1.0996e-01
GCF_000355435.2	1.4989e-01
GCF_904831805.1	5.9258e-02
GCF_002741535.1	8.2540e-02
GCF_002741495.1	9.2168e-02
GCF_013395665.1	1.8936e-01
GCF_019585005.1	2.0759e-01
GCF_002291085.1	1.0937e-01
GCF_002290985.1	5.7598e-02
GCF_002290995.1	1.4894e-01
GCF_014216795.1	2.0288e-01
GCF_002099965.1	1.9467e-01
GCF_000352925.1	9.5145e-02
GCF_000326205.1	1.1176e-01
GCF_003018115.1	1.9690e-01
GCF_000781455.1	1.7869e-01
GCF_002110175.1	3.4149e-01
GCF_000627885.1	2.8425e-01
GCF_004793255.1	9.4138e-02
GCF_004768215.1	1.4246e-01
GCF_021354195.1	1.6592e-01
GCF_021354135.1	1.5584e-01
GCF_009899055.1	4.9582e-01
GCF_910664805.1	2.0830e-01
GCF_002228945.1	2.2246e-01
GCF_910665005.1	2.9330e-01
GCF_013112335.1	6.8910e-01
GCF_019840045.1	8.0587e-01
GCF_021390295.1	1.3728e-01
GCF_017348835.2	1.2815e-01
GCF_900196645.1	5.4117e-02
GCF_900196605.1	5.3809e-02
GCF_900196535.2	8.9411e-02
GCF_009647465.1	1.4339e-01
GCF_020732225.1	2.2864e-01
GCF_900195765.1	2.3840e-01
GCF_900195445.1	2.4307e-01
GCF_020514385.1	2.3605e-01
GCF_002510355.1	1.1022e-01
GCF_002227095.1	8.8689e-02
GCF_002226495.1	8.7224e-02
GCF_002485275.1	2.3040e-01
GCF_001284545.1	2.7776e-01
GCF_002459205.1	4.6379e-01
GCF_002229695.1	3.2789e-01
GCF_910592715.1	5.3117e-01
GCF_003291905.1	6.7564e-01
GCF_001519525.1	6.6596e-01
GCF_001970095.1	6.7396e-02
GCF_000816865.1	6.7396e-02
GCF_001970105.1	1.3411e-01
GCF_003389075.1	2.2622e-01
GCF_907176945.1	1.0698e-01
GCF_002538435.1	1.1914e-01
GCF_900479895.1	1.6135e-01
GCF_900195925.1	5.6398e-02
GCF_900195895.1	5.8519e-02
GCF_900196105.1	1.2967e-01
GCF_900196715.1	1.1274e-01
GCF_002442005.1	1.9610e-01
GCF_002228615.1	2.4069e-01
GCF_018791735.1	6.0142e-02
GCF_018791665.1	5.6259e-02
GCF_018791675.1	9.7109e-02
GCF_002631365.1	1.9180e-01
GCF_015731365.1	2.7985e-01
GCF_002467595.1	3.6303e-01
GCF_019202655.1	1.3662e-01
GCF_002854065.1	2.2993e-01
GCF_003291745.1	1.1160e-01
GCF_005041505.1	1.7899e-01
GCF_015730725.1	1.4169e-01
GCF_015730715.1	1.1648e-01
GCF_000713815.1	1.1528e-01
GCF_000627435.1	1.0009e-01
GCF_003291995.1	2.2585e-01
GCF_900499115.1	2.0462e-01
GCF_905134085.1	4.2931e-01
GCF_016791725.1	3.5565e-01
GCF_000946855.1	3.0044e-01
GCF_002283465.1	3.3945e-01
GCF_002227885.1	1.9456e-01
GCF_002227735.1	4.6928e-01
