GCF_005387185.1	2.7171e-01
GCF_005386885.1	2.3871e-01
GCF_005388065.1	4.3672e-01
GCF_008931045.1	2.4223e-01
GCF_000460155.1	2.8108e-01
GCF_020169365.1	2.4840e-01
GCF_000352765.1	1.2927e-01
GCF_001059075.1	3.1992e-02
GCF_001058315.1	2.6096e-02
GCF_001058225.1	6.0736e-02
GCF_013169625.1	2.6075e-01
GCF_910592385.1	3.2159e-01
GCF_003300795.1	6.0858e-02
GCF_003297405.1	7.6301e-02
GCF_005387885.1	9.6183e-02
GCF_005387705.1	4.2314e-02
GCF_005385705.1	1.1450e-01
GCF_005385025.1	1.4250e-01
GCF_005387005.1	4.8782e-02
GCF_005389425.1	1.8530e-02
GCF_005389305.1	4.8388e-02
GCF_005384385.1	5.2689e-02
GCF_005389365.1	3.5279e-02
GCF_005385665.1	6.3028e-02
GCF_005386805.1	6.9682e-02
GCF_005386465.1	8.5526e-02
GCF_005388385.1	5.9232e-02
GCF_005385545.1	7.2933e-02
GCF_005386385.1	7.8100e-02
GCF_005385245.1	6.6138e-02
GCF_005389825.1	5.2729e-02
GCF_005387505.1	9.0617e-02
GCF_005389025.1	6.6930e-02
GCF_005382785.1	5.1167e-02
GCF_005385825.1	7.4530e-02
GCF_003299765.1	4.6033e-02
GCF_005387205.1	1.6083e-02
GCF_005386765.1	5.7878e-02
GCF_005385165.1	5.0818e-02
GCF_005384725.1	7.4731e-02
GCF_005386945.1	5.7571e-02
GCF_005387025.1	6.2836e-02
GCF_005387565.1	7.1486e-02
GCF_003301275.1	9.0312e-02
GCF_005384645.1	7.5450e-02
GCF_005388045.1	5.3503e-02
GCF_005384325.1	1.1712e-01
GCF_005388645.1	3.2035e-02
GCF_005384625.1	7.0082e-02
GCF_003300635.1	5.5879e-02
GCF_005388445.1	3.8005e-02
GCF_005389205.1	5.3346e-02
GCF_005384425.1	3.7881e-02
GCF_005389225.1	5.9101e-02
GCF_005384865.1	6.7967e-02
GCF_005387625.1	8.0687e-02
GCF_012934635.1	9.9112e-02
GCF_005383085.1	9.2829e-02
GCF_005386725.1	1.6851e-01
GCF_020166655.1	6.7800e-02
GCF_907175455.1	4.6603e-02
GCF_000353085.1	2.4390e-02
GCF_000326725.1	2.4389e-02
GCF_000352145.1	4.8721e-02
GCF_000350805.1	5.1461e-02
GCF_008726745.1	8.0293e-02
GCF_003886435.1	6.9124e-02
GCF_004100585.1	6.9141e-02
GCF_907175325.1	6.6706e-02
GCF_000352125.1	5.8962e-02
GCF_013392665.1	1.4672e-01
GCF_900087675.1	1.8375e-01
GCF_000352205.1	9.0235e-02
GCF_009362045.1	1.1778e-01
GCF_001521435.1	1.2975e-01
GCF_005383065.1	1.8772e-01
GCF_002930365.1	9.5120e-02
GCF_000495095.1	2.0333e-01
GCF_016092465.1	1.0846e-01
GCF_000350845.1	1.2394e-01
GCF_002512975.1	6.3617e-02
GCF_002462925.1	9.2814e-02
GCF_902505285.1	1.0142e-01
GCF_004960255.1	1.7829e-02
GCF_004960005.1	1.8569e-02
GCF_004960235.1	2.1330e-02
GCF_005574105.1	8.7188e-02
GCF_004960895.1	8.1894e-02
GCF_004960425.1	9.6943e-02
GCF_900500365.1	1.3553e-01
GCF_902505325.1	1.8931e-01
GCF_002930405.1	1.9185e-01
GCF_001700025.1	2.4069e-01
GCF_019879245.1	2.2563e-01
GCF_002548675.1	1.6624e-01
GCF_002517775.1	1.3579e-01
GCF_005384565.1	9.4113e-02
GCF_011044355.1	1.6686e-01
GCF_001519875.1	8.8031e-02
GCF_000951745.1	1.3209e-01
GCF_003318405.1	4.8216e-03
GCF_003318555.1	4.8216e-03
GCF_003338365.1	8.2330e-02
GCF_003318665.1	3.4321e-03
GCF_003337935.1	6.0150e-03
GCF_003318695.1	3.3367e-03
GCF_003338295.1	1.4756e-02
GCF_003338975.1	3.2907e-02
GCF_003338405.1	6.5721e-02
GCF_017598245.1	4.7620e-02
GCF_017598205.1	4.3944e-02
GCF_008632215.1	8.6158e-03
GCF_008632195.1	3.6549e-02
GCF_008632185.1	7.2271e-03
GCF_008632175.1	6.3312e-03
GCF_008329685.1	5.6677e-03
GCF_008632275.1	5.9417e-02
GCF_916160455.1	6.1900e-02
GCF_916160475.1	5.2959e-02
GCF_003027555.1	2.4753e-01
GCF_002230875.1	2.4988e-01
GCF_904810265.1	3.5464e-02
GCF_904810255.1	3.5464e-02
GCF_904810225.1	3.5464e-02
GCF_904810495.1	1.0556e-01
GCF_004767415.1	2.0712e-01
GCF_904810095.1	3.2477e-01
GCF_900500305.1	1.1717e-01
GCF_000782235.1	4.2938e-02
GCF_000782215.1	4.1037e-02
GCF_012977905.1	2.5769e-01
GCF_905330545.1	8.3180e-02
GCF_004380725.1	6.4072e-02
GCF_009649345.1	2.9502e-02
GCF_003886635.1	3.9259e-02
GCF_008120375.1	7.9732e-02
GCF_002001595.1	1.2561e-01
GCF_005386345.1	2.9286e-02
GCF_001520455.1	5.4732e-02
GCF_001520015.1	1.5078e-01
GCF_004100505.1	1.0672e-01
GCF_002944935.1	8.1010e-02
GCF_907175295.1	5.4508e-02
GCF_907176975.1	5.4508e-02
GCF_020966435.1	1.4935e-01
GCF_009362185.1	8.1802e-02
GCF_005387605.1	1.0894e-01
GCF_005385645.1	9.1687e-02
GCF_020514895.1	1.4385e-01
GCF_009932875.1	1.4151e-01
GCF_002474455.1	9.7498e-02
GCF_019587995.1	2.2133e-01
GCF_002519185.1	1.2820e-01
GCF_002463335.1	1.4166e-01
GCF_019587625.1	1.6654e-01
GCF_900490225.1	3.2323e-01
GCF_002895325.1	2.3793e-01
GCF_009361885.1	1.4344e-01
GCF_009361835.1	1.2276e-01
GCF_000461615.1	2.6707e-01
GCF_003146175.1	3.4577e-01
GCF_014333005.1	2.5962e-01
GCF_000460395.1	1.4996e-01
GCF_000465135.1	2.8984e-01
GCF_902162575.1	3.1139e-02
GCF_902166175.1	1.4703e-01
GCF_001520955.1	5.4674e-02
GCF_000778725.1	1.0450e-01
GCF_008389235.1	1.0187e-01
GCF_002514055.1	1.8055e-01
GCF_000211395.1	1.2721e-01
GCF_000458455.1	2.4905e-01
GCF_000176555.2	5.0600e-01
GCF_013315735.1	4.3557e-01
GCF_002514445.1	2.7740e-01
GCF_002463225.1	2.4291e-01
GCF_020166665.1	1.2263e-01
GCF_020166695.1	1.2263e-01
GCF_002475175.1	8.5189e-02
GCF_002467285.1	7.9237e-02
GCF_002475155.1	5.7645e-02
GCF_002514425.1	8.9373e-02
GCF_000777195.1	1.0980e-01
GCF_003289045.1	1.1039e-01
GCF_003288885.1	1.1456e-01
GCF_002544665.1	4.5672e-01
GCF_002231645.1	4.1161e-01
GCF_019585795.1	2.5138e-01
GCF_004569855.1	2.5539e-01
GCF_900500215.1	5.6900e-01
GCF_003027835.1	1.5558e-01
GCF_000776115.1	2.6587e-01
GCF_005387965.1	2.2095e-01
GCF_005387325.1	1.0793e-01
GCF_018166255.1	1.2416e-01
GCF_003297545.1	1.0498e-01
GCF_003333435.1	1.2268e-01
GCF_002467895.1	1.1487e-01
GCF_000778215.1	9.2660e-02
GCF_014896875.1	2.4368e-01
GCF_005385425.1	1.9256e-01
GCF_000776915.1	4.7806e-01
GCF_900478655.1	1.4669e-01
GCF_002855655.1	1.9527e-01
GCF_005383145.1	3.6866e-01
GCF_002189985.1	5.0362e-01
GCF_021342655.1	3.4978e-02
GCF_021343455.1	3.4978e-02
GCF_021343535.1	4.6027e-02
GCF_021343275.1	3.0357e-02
GCF_021342685.1	1.2010e-01
GCF_006234055.1	6.8099e-02
GCF_001521615.1	1.1140e-01
GCF_006088875.1	1.4708e-01
GCF_016889265.1	4.3865e-02
GCF_004567145.1	6.4505e-02
GCF_020858955.1	5.1984e-02
GCF_004567885.1	6.0002e-02
GCF_005146075.1	4.9936e-02
GCF_003304315.1	3.3988e-02
GCF_019219705.1	8.9946e-02
GCF_016433175.1	6.2307e-03
GCF_019587385.1	2.3446e-02
GCF_900499565.1	5.7461e-02
GCF_004569135.1	2.1281e-02
GCF_014526455.1	2.7183e-02
GCF_016837655.1	3.5396e-03
GCF_016837805.1	1.2751e-02
GCF_016837825.1	5.9606e-03
GCF_016837845.1	2.9241e-02
GCF_009649285.1	2.4592e-02
GCF_003427715.1	4.4408e-02
GCF_018438725.1	2.9627e-02
GCF_003427835.1	2.7310e-02
GCF_003427735.1	1.0502e-02
GCF_010588225.1	5.5542e-02
GCF_003302535.1	1.7505e-02
GCF_006297215.1	3.8325e-02
GCF_003305235.1	7.4226e-02
GCF_016530475.1	6.0554e-02
GCF_003306455.1	2.4346e-02
GCF_902500125.1	2.9100e-01
GCF_003304895.1	5.7555e-02
GCF_020907485.1	1.7901e-02
GCF_020907505.1	1.9530e-02
GCF_900500235.1	5.1123e-02
GCF_003427725.1	2.1991e-02
GCF_014169095.1	4.0027e-02
GCF_018422555.1	6.2195e-02
GCF_016761185.1	7.1408e-02
GCF_004566455.1	5.9175e-02
GCF_014926055.1	3.9282e-02
GCF_003298885.1	9.3027e-02
GCF_019311805.1	4.5461e-02
GCF_018327585.1	5.9517e-02
GCF_018439005.1	6.9026e-02
GCF_002416555.1	4.1332e-02
GCF_001561105.1	2.2863e-02
GCF_000770285.1	6.0533e-02
GCF_018422805.1	3.1833e-02
GCF_003305875.1	2.2439e-02
GCF_007109385.1	5.8226e-02
GCF_003731475.1	5.7621e-02
GCF_019683895.1	5.7823e-02
GCF_019656475.1	5.9534e-02
GCF_003288455.1	9.9585e-02
GCF_019656495.1	2.0437e-01
GCF_003306935.1	8.5977e-02
GCF_904866455.1	7.9014e-02
GCF_000780435.1	4.8073e-02
GCF_000776995.1	5.3752e-02
GCF_016456525.1	3.7875e-02
GCF_003306815.1	3.2395e-02
GCF_001561205.1	1.0842e-02
GCF_004100875.1	2.1082e-02
GCF_006297245.1	4.4357e-02
GCF_005386925.1	5.7427e-02
GCF_003298375.1	2.9170e-02
GCF_003305135.1	4.3301e-02
GCF_902702995.1	2.6960e-02
GCF_013030585.1	4.9626e-02
GCF_005388885.1	4.7561e-02
GCF_002244615.1	7.5845e-03
GCF_002244375.1	7.4773e-03
GCF_002245165.1	6.7963e-03
GCF_002244385.1	7.8286e-03
GCF_013606925.1	2.5455e-02
GCF_013606695.1	5.2813e-02
GCF_002244415.1	2.9087e-02
GCF_005670885.1	9.9571e-02
GCF_003499255.1	1.9193e-01
GCF_019355495.1	5.3350e-02
GCF_016761475.1	1.6942e-02
GCF_016761255.1	3.1474e-02
GCF_006542785.1	1.1979e-02
GCF_006543055.1	1.1979e-02
GCF_006542985.1	2.4032e-02
GCF_016761115.1	2.2344e-02
GCF_004764625.1	4.6089e-02
GCF_006233435.1	5.7732e-02
GCF_016761175.1	1.0263e-01
GCF_004299805.1	1.1709e-01
GCF_018413495.1	1.9239e-01
GCF_014216755.1	7.9564e-02
GCF_016761455.1	3.5252e-02
GCF_020858535.1	7.4025e-02
GCF_020532065.1	8.3435e-02
GCF_902668615.1	4.5781e-02
GCF_902668665.1	5.1313e-02
GCF_014894995.1	8.3785e-02
GCF_001561765.1	3.1754e-02
GCF_001561515.1	4.9778e-03
GCF_001561815.1	5.3618e-03
GCF_001561595.1	5.0795e-03
