GCF_019311925.1	7.9919e-01
GCF_008041295.1	7.4625e-01
GCF_900499295.1	4.0416e-01
GCF_002803805.1	1.6447e-01
GCF_001615305.1	1.9980e-01
GCF_001615295.1	3.4116e-01
GCF_900450385.1	3.8245e-01
GCF_020786195.1	3.3179e-01
GCF_020515635.1	3.6576e-01
GCF_000408585.1	5.0491e-01
GCF_907175265.1	2.0033e-01
GCF_008245325.1	2.1395e-01
GCF_003321755.1	4.0985e-01
GCF_013395275.1	4.2667e-01
GCF_002110065.1	4.4349e-01
GCF_021108915.1	5.1623e-01
GCF_006230495.1	6.4073e-01
GCF_003146375.1	1.0506e+00
GCF_900450495.1	4.8327e-01
GCF_003145195.1	4.6905e-01
GCF_011008665.1	5.0592e-01
GCF_020553845.1	7.8745e-02
GCF_020553905.1	7.8745e-02
GCF_020553815.1	1.4638e-01
GCF_000264115.1	3.0513e-01
GCF_003146255.1	5.4941e-01
GCF_003145395.1	2.4893e-01
GCF_000704025.1	2.9600e-01
GCF_900747785.1	1.3833e-01
GCF_003145915.1	1.9698e-01
GCF_006237695.1	3.8736e-01
GCF_000482045.1	5.7809e-01
GCF_003460375.1	3.5727e-01
GCF_001484375.1	7.7149e-01
GCF_002545595.1	5.4252e-01
GCF_002476265.1	5.3796e-01
GCF_902501805.1	9.1669e-01
GCF_000935475.1	7.9782e-01
GCF_902504685.1	2.2643e-01
GCF_902503355.1	2.2487e-01
GCF_902502115.1	4.2422e-01
GCF_902504065.1	6.3613e-01
GCF_902504915.1	9.7809e-02
GCF_902504725.1	1.0850e-01
GCF_902504925.1	1.1119e-01
GCF_902504745.1	1.1173e-01
GCF_902503315.1	1.2738e-01
GCF_902504505.1	1.7204e-01
GCF_902502555.1	1.0186e-01
GCF_902503395.1	3.2409e-01
GCF_902502655.1	3.2251e-01
GCF_902505055.1	1.0271e+00
GCF_012221365.1	7.4859e-02
GCF_012221565.1	7.4859e-02
GCF_902504595.1	5.1158e-02
GCF_902503005.1	6.9068e-02
GCF_001907375.1	1.1147e-01
GCF_001907505.1	2.2739e-01
GCF_902502925.1	2.7306e-01
GCF_902503925.1	5.6866e-02
GCF_007859025.1	6.8053e-02
GCF_902503545.1	1.3443e-01
GCF_902502105.1	2.3684e-01
GCF_902503385.1	3.3527e-01
GCF_902503525.1	3.3161e-02
GCF_902503105.1	5.9779e-02
GCF_902503835.1	4.1067e-02
GCF_902504935.1	4.1067e-02
GCF_902501725.1	3.0582e-02
GCF_002467105.1	8.8710e-02
GCF_001907495.1	1.8749e-01
GCF_001907465.1	3.8956e-01
GCF_001907335.1	5.4428e-02
GCF_902503495.1	2.7235e-01
GCF_000617165.2	2.6955e-01
GCF_016026375.1	5.6032e-01
GCF_900448215.1	5.0197e-01
GCF_016026215.1	4.9142e-01
GCF_005394085.1	1.0275e-01
GCF_002915115.1	1.7784e-01
GCF_002549365.1	9.9119e-02
GCF_002549265.1	1.6999e-01
GCF_000965625.1	7.0441e-02
GCF_000946435.1	2.6746e-02
GCF_000966935.1	1.6231e-01
GCF_005046505.1	4.2565e-02
GCF_002134685.1	1.9196e-01
GCF_000951915.1	1.6816e-01
GCF_000965635.1	1.9516e-01
GCF_002515165.1	1.5997e-02
GCF_000618165.2	1.9274e-02
GCF_000614215.2	1.4900e-02
GCF_000614925.2	1.4305e-02
GCF_000617285.2	1.4598e-02
GCF_000616725.2	2.3601e-02
GCF_000618725.2	7.6481e-03
GCF_000614725.2	1.6022e-02
GCF_000617565.1	1.5136e-02
GCF_000617005.2	3.4612e-02
GCF_000619125.2	3.5885e-02
GCF_000619205.2	2.4661e-02
GCF_000617645.2	1.8384e-02
GCF_001191505.1	2.8793e-02
GCF_000614765.2	1.4434e-02
GCF_000614595.1	1.9571e-02
GCF_002134175.1	2.9537e-03
GCF_002133685.1	2.3821e-02
GCF_000948515.1	1.2987e-02
GCF_003864795.1	6.8334e-03
GCF_003864675.1	9.3699e-03
GCF_000508385.1	2.2763e-02
GCF_003864715.1	5.4701e-03
GCF_003851325.1	1.2898e-03
GCF_003864835.1	4.0993e-03
GCF_003864695.1	3.7664e-03
GCF_003864655.1	3.5352e-03
GCF_003864855.1	8.3984e-03
GCF_017356345.1	8.6731e-03
GCF_005380725.1	4.7337e-03
GCF_005380625.1	1.8364e-02
GCF_005380525.1	1.2524e-03
GCF_003018695.1	5.6876e-03
GCF_005381265.1	6.8816e-03
GCF_005037715.1	2.1195e-03
GCF_005380745.1	8.8058e-03
GCF_005380685.1	7.4970e-02
GCF_005380585.1	1.8607e-02
GCF_000194395.1	2.2650e-02
GCF_013449615.1	1.3217e-02
GCF_003112145.1	5.7127e-03
GCF_002844165.1	2.6388e-03
GCF_013449575.1	2.6388e-03
GCF_005381165.1	6.0274e-03
GCF_005381285.1	4.7099e-03
GCF_005380865.1	2.0686e-02
GCF_005381305.1	5.6966e-03
GCF_005380985.1	5.2262e-04
GCF_005380945.1	3.9929e-04
GCF_005380905.1	3.4203e-04
GCF_005381225.1	2.3485e-03
GCF_005380845.1	1.7643e-02
GCF_005381145.1	1.2023e-03
GCF_005381205.1	1.2023e-03
GCF_005380965.1	8.7020e-03
GCF_005380825.1	4.0797e-03
GCF_005380885.1	5.4951e-04
GCF_005381005.1	5.9635e-03
GCF_005380765.1	4.2079e-04
GCF_005381245.1	2.3063e-03
GCF_005380805.1	3.6859e-03
GCF_005380785.1	9.1022e-03
GCF_005381365.1	2.0848e-02
GCF_002460625.1	6.1698e-04
GCF_001997405.1	9.5712e-03
GCF_003018935.1	1.2272e-03
GCF_005380505.1	4.1025e-03
GCF_005380705.1	2.7798e-02
GCF_003018775.1	1.2658e-02
GCF_005381345.1	2.2091e-02
GCF_000618705.2	6.0852e-03
GCF_000234275.2	3.4280e-02
GCF_001609795.1	1.2578e-02
GCF_005380665.1	3.1138e-02
GCF_002459225.1	2.2701e-02
GCF_005380545.1	3.3741e-02
GCF_005381325.1	1.8302e-02
GCF_000619085.2	1.8682e-02
GCF_000616245.1	2.2115e-02
GCF_002460555.1	1.3843e-02
GCF_001309805.1	2.3065e-02
GCF_000617605.2	2.1594e-02
GCF_015699495.1	1.1849e-02
