GCF_013302985.1	7.9219e-02
GCF_009649255.1	1.6116e-01
GCF_002513685.1	8.7164e-02
GCF_002134525.1	6.1227e-02
GCF_000446135.2	1.2750e-01
GCF_000025165.1	1.7099e-01
GCF_005045425.1	1.6441e-01
GCF_001644745.1	1.2180e-01
GCF_017119435.1	1.3189e-01
GCF_004211775.1	1.1792e-01
GCF_921293665.1	1.7571e-01
GCF_001884785.1	2.3344e-01
GCF_000617385.1	1.1692e+00
GCF_013167255.1	1.2490e-01
GCF_002806825.1	2.9926e-02
GCF_000245515.1	2.2270e-01
GCF_000249535.1	1.0480e-01
GCF_000446075.2	1.4830e-01
GCF_013167975.1	6.7960e-02
GCF_000249555.1	8.8467e-02
GCF_002460875.1	8.6590e-02
GCF_000303995.2	1.4354e-01
GCF_013343615.1	1.6961e-01
GCF_002775135.1	6.5494e-02
GCF_017117445.1	4.3597e-01
GCF_000187365.1	2.3765e-01
GCF_013168015.1	6.5523e-02
GCF_000249495.1	1.0730e-01
GCF_016026195.1	5.8515e-02
GCF_900449515.1	2.0438e-01
GCF_013167995.1	1.0911e-01
GCF_000249515.1	1.1203e-01
GCF_910664835.1	2.1601e-01
GCF_002456235.1	9.7301e-02
GCF_002465565.1	9.7301e-02
GCF_904809675.1	6.2534e-02
GCF_904809765.1	6.2534e-02
GCF_904810515.1	7.7297e-02
GCF_000187345.1	2.3827e-01
GCF_001286625.1	1.4241e-01
GCF_001277435.1	1.7446e-01
GCF_001284785.1	1.6569e-01
GCF_001285725.1	1.7723e-01
GCF_000446175.2	3.1208e-01
GCF_013167935.1	2.1442e-01
GCF_000249575.1	1.8043e-01
GCF_003333865.1	4.8252e-01
GCF_001284825.1	4.7622e-01
GCF_000446095.2	3.2670e-01
GCF_003307215.1	6.3550e-02
GCF_003307155.1	1.0352e-01
GCF_003307235.1	8.6958e-02
GCF_003307135.1	2.9938e-02
GCF_003307115.1	1.9442e-02
GCF_003966795.1	3.5515e-02
GCF_000304035.2	1.9422e-02
GCF_003307035.1	1.2774e-02
