GCF_014904055.2	2.7930e-02
GCF_014904545.2	2.7930e-02
GCF_014904335.2	7.9191e-02
GCF_014904425.2	1.2244e-01
GCF_014904325.2	1.9789e-01
GCF_013391825.1	4.1062e-01
GCF_015229635.1	1.4002e-01
GCF_015229275.1	1.5464e-01
GCF_002548305.1	2.7027e-01
GCF_014216435.1	2.3067e-01
GCF_000392575.1	2.3626e-01
GCF_000249715.1	4.2251e-01
GCF_002466035.1	3.6281e-01
GCF_014904215.2	6.2902e-02
GCF_014904135.2	5.0288e-02
GCF_014904445.2	1.1151e-01
GCF_020669645.1	2.1652e-01
GCF_004172175.1	2.2724e-01
GCF_001268565.1	3.9265e-01
GCF_009793535.1	3.5296e-01
GCF_009793405.1	2.6211e-01
GCF_013185405.1	1.6607e-01
GCF_013185355.1	1.7742e-01
GCF_904810375.1	1.9037e-01
GCF_021342075.1	5.1405e-01
GCF_004014735.1	6.0024e-01
GCF_015730945.1	2.4325e-01
GCF_009821835.1	2.6948e-01
GCF_017162515.1	4.8214e-01
GCF_021229415.1	4.4746e-01
GCF_019297505.1	3.2508e-01
GCF_000703545.1	1.0697e-01
GCF_000627295.1	2.8013e-02
GCF_000703785.1	7.9582e-02
GCF_018424785.1	2.1033e-01
GCF_000705005.1	7.8921e-02
GCF_000700685.1	1.2819e-01
GCF_000700125.1	1.9071e-01
GCF_001911085.1	2.7010e-01
GCF_001910985.1	2.9511e-01
GCF_003999815.1	2.3487e-01
GCF_003999835.1	2.3487e-01
GCF_013073245.1	4.0409e-01
GCF_003231115.1	3.5143e-01
GCF_014904515.2	2.1533e-01
GCF_009738145.1	2.3294e-01
GCF_003691425.1	3.0929e-01
GCF_900196085.1	2.0873e-01
GCF_900195795.1	2.0802e-01
GCF_009393195.1	3.4796e-01
GCF_003850685.1	3.1660e-01
GCF_009394045.1	4.9373e-01
GCF_020223615.1	2.3816e-01
GCF_020668525.1	2.8156e-01
GCF_000492235.1	2.6636e-01
GCF_002461795.1	2.3498e-01
GCF_000446785.2	1.9181e-01
GCF_009820185.1	1.6032e-01
GCF_001266125.1	3.9776e-01
GCF_017117335.1	1.9057e-01
GCF_019587545.1	2.2192e-01
GCF_005392245.1	1.7202e-01
GCF_002520985.1	4.9884e-02
GCF_019780805.1	8.0594e-02
GCF_005392165.1	8.2670e-02
GCF_002458615.1	3.1002e-02
GCF_005392485.1	8.2869e-02
